"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","12","15","0"
"1〜4歳","0","0","0","0","0","0","4","33","0"
"5〜9歳","0","0","0","0","0","0","1","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","12","2","4","3","0","0","2","0","1"
"20〜24歳","61","19","19","21","4","0","0","0","0"
"25〜29歳","48","14","16","23","2","1","0","1","0"
"30〜34歳","30","13","15","20","3","2","0","0","0"
"35〜39歳","22","17","8","12","1","1","4","1","0"
"40〜44歳","20","9","11","7","3","3","2","0","0"
"45〜49歳","8","5","3","4","0","0","0","0","0"
"50〜54歳","4","2","2","3","0","0","5","1","0"
"55〜59歳","3","6","0","2","1","1","9","0","0"
"60〜64歳","1","1","0","1","1","1","13","0","0"
"65〜69歳","0","1","0","0","0","0","16","0","0"
"70歳以上","1","0","1","0","0","0","80","6","2"
"合計","210","89","79","96","15","9","148","58","3"
