"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","15","4","2","4","30","4","10","4","6","0","13","6","0","1","0","1","0","0","0","0","","","","","",""
"区南部","28","3","3","5","33","3","13","2","1","2","16","2","0","0","0","3","0","0","0","0","","","","","",""
"区西南部","23","0","5","2","6","1","17","2","0","0","17","0","0","0","0","1","0","0","0","0","","","","","",""
"区西部","21","0","0","3","24","1","20","2","1","0","14","4","1","0","0","3","0","0","1","0","","","","","",""
"区西北部","35","0","2","0","9","5","11","3","2","0","5","2","5","0","0","1","0","0","0","0","","","","","",""
"区東北部","14","2","1","2","6","4","12","4","7","0","3","9","2","0","0","1","0","0","1","0","","","","","",""
"区東部","35","3","2","10","24","4","30","1","6","0","22","5","2","0","0","1","0","0","0","0","","","","","",""
"西多摩","4","0","0","0","7","1","8","0","3","0","2","9","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","30","0","1","8","38","3","17","5","14","1","16","28","8","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","5","0","0","0","6","0","1","0","1","0","2","2","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","36","0","0","2","3","1","4","2","2","0","11","0","1","0","0","0","0","1","0","0","","","","","",""
"北多摩北部","10","1","0","4","18","9","5","0","7","0","7","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","267","13","16","40","204","36","149","25","50","3","128","68","19","1","0","13","0","2","2","0","","","","","",""
