"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","1","1","2","1","0","0","6","0","0","2","2"
"中央区","7","7","2","3","0","0","0","0","0","3","0"
"みなと","6","4","8","1","0","0","1","0","0","2","1"
"新宿区","28","26","60","20","1","0","9","0","1","7","2"
"文京","6","0","0","2","0","0","5","0","0","1","1"
"台東","8","3","2","11","0","0","0","0","0","2","0"
"墨田区","6","0","0","3","0","0","7","0","0","2","1"
"江東区","23","9","3","10","0","0","0","0","0","2","0"
"品川区","2","1","0","4","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","2","0","0","2","1","0","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","4","0","0","0","2"
"渋谷区","42","9","8","18","0","0","0","0","0","5","1"
"中野区","7","0","3","4","0","0","0","0","0","2","0"
"杉並","5","0","0","3","0","0","3","0","0","2","2"
"池袋","16","4","2","11","0","0","0","0","0","3","1"
"北区","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","1","0","1","1","0","0","0","0","0","1","0"
"板橋区","7","1","1","0","0","0","4","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","4","1","0","2","1","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","0","0","0","0","1"
"江戸川","13","4","3","4","1","0","0","0","0","2","0"
"八王子市","13","2","0","0","1","0","6","0","0","4","1"
"町田市","1","1","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","15","1","1","3","2","0","0","0","0","2","1"
"多摩府中","0","0","1","1","0","0","30","0","2","3","3"
"多摩小平","0","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","213","74","97","104","7","0","75","0","3","55","25"
