"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","7","0","6","13","35","14","0","0","2","0","0","1","0","4","0","0","0","0","0","0","1","0","0","","","","","",""
"区南部","6","0","3","25","85","21","0","12","5","0","0","0","0","13","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","9","0","4","6","55","12","0","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","18","0","0","15","67","9","0","1","4","0","0","0","0","7","0","0","0","6","0","0","1","0","0","","","","","",""
"区西北部","16","0","1","29","41","21","0","4","7","0","0","0","0","9","0","0","1","0","0","0","2","0","0","","","","","",""
"区東北部","13","0","1","14","25","9","0","0","4","0","0","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","17","2","4","23","38","12","0","5","1","0","0","0","0","7","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","5","0","0","5","14","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","9","0","0","16","49","8","0","1","4","0","0","1","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","2","0","0","0","8","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","15","0","1","5","22","10","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","27","0","3","17","36","5","0","0","3","0","0","4","0","7","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","146","2","23","168","475","133","0","28","33","0","0","6","0","57","3","0","1","7","0","0","4","0","0","","","","","",""
