"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","5","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","1","12","3","1","0","28","0","1","5","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","0","0","1","2","21","16","8","2","8","0","2","5","2","2","0","0","0","0","0","0","0","0","0","0"
"2歳","0","0","0","1","15","13","7","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","0","2","8","37","16","3","2","0","0","0","3","2","9","0","0","0","0","0","0","0","0","0","0"
"4歳","1","0","0","11","24","18","3","3","0","0","0","1","0","10","2","1","0","0","0","0","0","0","0","0"
"5歳","0","0","0","16","26","6","2","5","0","0","0","0","0","12","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","17","20","4","1","4","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","4","21","2","1","3","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","9","6","1","0","1","0","0","0","0","2","2","0","0","0","0","0","0","0","1","0","0"
"9歳","0","0","0","1","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","2","0","0","1","24","1","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","6","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","0","6","24","2","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4","0","3","78","248","83","26","21","40","0","3","18","9","51","4","1","1","11","0","0","0","1","0","1"
