"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","3","3","7","2","2","0","0","0","0","2","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","0","0","9","13","6","2","0","3","0","2","2","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","0","5","1","9","50","3","6","7","6","0","3","8","0","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","0","0","1","8","27","2","2","1","1","0","1","1","0","0","0","0","0","0","3","0","9","6","2","2","2","0"
"文京","0","0","0","6","9","0","1","1","0","0","0","4","0","0","0","0","0","0","0","0","5","3","1","1","1","0"
"台東","0","0","0","12","29","1","4","2","5","0","1","0","1","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","0","0","0","5","15","6","0","4","4","0","0","0","1","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","1","0","2","3","62","9","5","1","5","0","3","5","1","0","0","3","0","0","0","0","9","4","1","0","0","0"
"品川区","0","0","1","13","39","9","5","1","3","0","10","7","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","0","1","0","1","7","1","2","0","2","0","0","1","0","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","6","2","18","18","114","8","1","2","7","3","9","8","1","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","4","0","3","20","65","14","9","2","2","1","1","5","0","0","0","0","0","0","0","0","16","8","2","1","2","0"
"渋谷区","0","0","0","2","20","4","2","3","3","1","0","2","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","0","1","0","13","47","2","3","7","1","0","1","4","1","0","1","0","0","0","0","0","9","6","1","1","1","0"
"杉並","6","0","0","10","56","4","1","2","1","0","0","1","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","0","0","0","2","12","11","1","0","1","0","0","3","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","0","0","0","3","24","6","5","3","1","0","0","3","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"荒川区","1","1","0","5","14","3","0","1","0","0","2","0","1","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","0","0","0","4","16","3","2","0","2","3","0","2","1","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","0","2","0","14","27","10","3","1","4","0","1","3","1","0","0","3","0","0","0","0","12","5","2","0","0","0"
"足立","0","0","0","23","40","4","4","8","3","0","0","4","0","0","5","0","0","0","0","0","12","5","2","0","0","0"
"葛飾区","0","0","0","4","13","7","8","15","3","0","11","16","0","0","0","0","0","0","2","0","9","4","1","1","1","0"
"江戸川","0","0","6","11","53","20","5","7","5","10","5","2","3","0","0","2","0","0","0","0","12","5","2","0","0","0"
"八王子市","0","1","3","31","85","7","8","13","9","0","0","3","1","0","0","1","0","0","0","0","10","4","2","1","1","0"
"町田市","6","0","0","19","80","19","3","4","8","0","0","16","3","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","0","0","0","9","28","7","3","1","1","0","1","4","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","0","0","0","4","43","4","1","1","6","0","1","7","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","0","0","0","8","26","10","1","1","1","0","0","2","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","1","0","0","14","45","19","5","5","3","0","4","10","1","1","0","2","0","0","0","0","20","10","3","3","3","0"
"多摩小平","0","0","1","12","59","21","9","4","5","0","5","6","0","0","0","3","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","25","14","39","295","1125","222","103","97","95","18","61","133","16","1","6","14","0","0","5","0","287","149","39","24","25","0"
