"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","229","119","0","5","44","110","4","1","2","1","0","0","0","0","0","2","0","0","0","0","0","3","22","","","","","",""
"区南部","308","147","0","11","53","139","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","333","142","1","8","39","140","2","1","1","2","0","1","0","0","0","1","0","0","0","0","0","3","17","","","","","",""
"区西部","302","165","0","14","65","127","11","1","1","3","0","0","0","1","0","0","0","0","0","0","0","1","30","","","","","",""
"区西北部","469","323","1","8","65","190","3","0","1","3","0","1","1","0","0","1","0","0","0","0","0","1","7","","","","","",""
"区東北部","466","237","1","13","57","137","0","0","0","6","0","0","0","0","0","1","0","0","0","0","0","2","2","","","","","",""
"区東部","460","255","2","4","60","125","2","0","0","1","0","2","0","0","0","0","0","0","0","0","0","4","7","","","","","",""
"西多摩","67","59","0","0","10","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","","","","","",""
"南多摩","532","310","1","7","49","195","0","1","0","1","1","1","1","0","0","1","0","0","0","0","0","0","4","","","","","",""
"北多摩西部","210","121","0","2","43","60","1","0","0","1","0","1","0","0","1","2","0","0","0","0","0","0","5","","","","","",""
"北多摩南部","473","203","0","9","67","142","1","1","1","4","0","1","1","0","0","0","0","0","0","0","0","7","19","","","","","",""
"北多摩北部","284","138","0","8","43","103","0","0","0","5","0","1","1","0","0","1","0","0","0","0","0","4","10","","","","","",""
"島しょ","6","21","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4139","2240","6","89","598","1499","24","5","7","27","1","9","4","1","1","9","0","0","0","0","0","26","127","","","","","",""
