"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","41","0","0","23","3","0","0","4","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","71","3","1","100","5","5","1","67","0","6","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","99","10","3","163","15","27","0","83","0","13","4","12","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"2歳","0","52","13","9","101","7","24","1","12","0","8","4","10","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","2","13","12","34","93","19","14","1","2","0","5","1","3","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"4歳","1","14","11","46","108","24","10","1","2","0","4","11","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","0","3","6","53","71","6","4","2","0","0","3","2","3","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0"
"6歳","3","3","4","54","61","10","3","2","0","0","0","10","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0"
"7歳","2","0","5","35","59","5","4","0","0","0","2","5","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"8歳","1","0","4","21","43","0","2","3","1","0","1","4","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","0","0","2","25","34","4","2","1","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","1","7","42","103","3","5","0","1","0","0","6","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","5","27","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"20〜29歳","2","0","7","11","87","1","3","1","0","3","1","2","1","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"合計","19","297","84","339","1073","103","103","13","172","3","46","51","32","0","0","17","0","4","33","1","1","0","0","1","0","0","0","1"
