"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","1","7","22","48","8","5","5","8","0","2","6","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","2","0","18","43","75","3","5","9","5","1","1","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","4","1","4","44","81","8","6","10","5","0","3","1","2","0","0","1","0","0","2","0","1","0","","","","","",""
"区西部","5","1","6","22","54","4","2","3","4","0","8","1","1","1","0","0","1","0","0","0","1","0","","","","","",""
"区西北部","3","1","7","32","83","3","13","21","10","0","2","8","2","0","0","0","0","0","2","0","0","0","","","","","",""
"区東北部","3","3","5","43","82","5","3","23","14","1","2","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","2","1","8","51","101","5","7","14","12","0","3","10","0","0","0","2","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","5","32","0","1","2","2","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","4","1","7","75","121","15","4","23","9","1","1","4","2","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","2","2","23","66","2","4","4","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","1","7","26","70","6","6","24","11","0","4","0","1","0","0","1","0","0","0","0","2","0","","","","","",""
"北多摩北部","1","0","3","67","76","7","5","5","5","0","1","3","1","0","0","0","0","1","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","30","12","76","453","889","66","61","143","89","3","28","39","11","1","0","8","1","1","5","0","4","0","","","","","",""
