"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","36","4","8","35","2","76","1","10","0","12","1","1","0","0","3","0","0","0","0","0","0","","","","","",""
"区南部","6","21","5","12","52","7","45","2","4","1","15","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","3","32","2","17","39","1","68","2","10","1","24","2","1","0","0","2","0","1","0","0","0","0","","","","","",""
"区西部","0","31","6","13","26","4","56","1","3","0","10","5","1","1","0","2","0","0","1","0","0","0","","","","","",""
"区西北部","1","37","1","23","29","2","74","0","7","0","13","4","1","1","0","4","0","0","0","0","0","0","","","","","",""
"区東北部","1","39","1","11","45","3","63","1","6","0","18","3","1","0","0","4","0","0","0","0","0","0","","","","","",""
"区東部","4","26","8","26","58","2","51","1","6","0","20","4","2","2","1","2","0","0","0","0","0","0","","","","","",""
"西多摩","5","5","2","1","7","2","27","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","11","61","8","18","61","3","88","0","8","0","19","3","1","0","0","3","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","23","1","7","17","1","52","0","2","0","7","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","35","4","9","18","1","51","1","13","1","11","2","1","0","0","1","0","0","1","0","0","0","","","","","",""
"北多摩北部","5","28","15","18","29","3","57","0","8","0","18","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","41","376","57","163","416","31","709","9","78","3","169","28","11","4","1","24","0","1","2","0","0","0","","","","","",""
