"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","7","0"
"1〜4歳","0","0","0","0","0","0","7","31","0"
"5〜9歳","0","0","0","0","0","0","0","2","0"
"10〜14歳","0","0","0","0","0","0","2","1","0"
"15〜19歳","9","1","4","3","2","0","1","0","0"
"20〜24歳","51","12","9","16","2","1","1","1","0"
"25〜29歳","60","15","17","29","3","0","2","1","0"
"30〜34歳","40","14","20","17","2","3","1","1","0"
"35〜39歳","27","11","9","6","0","0","4","0","0"
"40〜44歳","17","9","7","11","4","1","3","0","0"
"45〜49歳","10","7","3","6","1","1","2","1","0"
"50〜54歳","5","6","4","2","1","0","1","0","0"
"55〜59歳","3","5","1","4","1","2","6","0","0"
"60〜64歳","2","3","0","1","2","0","10","0","0"
"65〜69歳","0","2","0","0","0","0","5","0","0"
"70歳以上","0","0","0","0","0","0","65","4","1"
"合計","224","85","74","95","18","8","119","49","1"
