"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","3","0","0","12","0","0","0","2","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","13","10","2","2","82","3","0","0","24","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","50","14","16","36","208","5","5","2","53","1","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","50","10","17","63","186","6","2","2","15","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","64","5","11","88","147","6","5","0","2","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","109","3","10","146","164","5","1","5","4","0","2","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5歳","127","1","4","146","137","9","1","2","0","1","1","1","0","0","0","0","0","1","0","0","2","1","1","1","0","0","0","1"
"6歳","175","0","5","101","124","11","0","1","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","240","0","4","111","101","12","0","0","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","183","0","1","87","82","11","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","165","0","0","64","75","13","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","490","0","1","101","180","13","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","94","0","0","8","38","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","69","0","3","44","266","10","0","1","0","1","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"70〜79歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"80歳以上","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","2085","46","74","997","1802","104","15","14","101","6","13","15","2","1","3","2","3","7","3","0","7","1","1","1","0","0","5","1"
