"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","8","2","1","14","99","9","0","1","1","0","0","2","0","1","0","1","0","0","0","0","","","","","",""
"区南部","16","1","6","6","110","6","0","3","5","0","1","1","2","0","0","0","0","0","0","0","","","","","",""
"区西南部","22","0","2","12","79","3","0","0","3","0","0","1","0","0","0","0","0","1","0","0","","","","","",""
"区西部","14","0","2","10","95","11","1","0","3","0","0","1","1","0","0","1","1","0","0","0","","","","","",""
"区西北部","28","0","1","5","67","8","0","1","1","0","0","2","0","0","0","1","0","0","2","0","","","","","",""
"区東北部","21","0","0","7","66","8","2","2","2","0","0","11","1","0","1","3","0","0","3","0","","","","","",""
"区東部","28","2","2","24","117","8","0","0","4","0","0","3","2","1","0","0","0","0","0","0","","","","","",""
"西多摩","11","0","0","9","30","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","26","2","1","54","126","18","0","3","9","0","0","2","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","8","0","0","2","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","20","1","0","1","30","5","1","0","3","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"北多摩北部","10","1","2","5","54","9","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","1","0","0","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","213","9","17","150","881","90","4","10","34","0","2","25","6","4","1","8","1","1","5","0","","","","","",""
