"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","9","0"
"1〜4歳","0","0","0","0","0","0","8","14","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","1","0","1","1","0","3","1","0"
"15〜19歳","10","0","1","1","1","0","0","0","0"
"20〜24歳","49","4","11","12","1","0","0","0","0"
"25〜29歳","41","11","14","25","4","2","0","0","1"
"30〜34歳","34","20","9","8","1","1","0","0","0"
"35〜39歳","26","15","9","16","3","4","1","0","0"
"40〜44歳","14","10","7","7","0","2","1","0","0"
"45〜49歳","9","4","2","6","1","0","1","1","1"
"50〜54歳","3","9","2","4","0","0","3","0","0"
"55〜59歳","8","4","0","4","0","1","7","1","0"
"60〜64歳","4","3","2","0","0","0","5","0","0"
"65〜69歳","1","2","1","0","1","0","1","2","1"
"70歳以上","0","2","0","1","0","0","41","5","0"
"合計","200","85","58","85","13","10","76","33","3"
