"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","4","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","4","0","2","2","0","7","0","2","0","1","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","6","5","3","22","9","6","0","7","0","1","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","0","17","0","7","20","2","7","0","6","0","1","1","0","3","0","0","0","0","0","0","0","11","8","1","2","2","0"
"文京","0","1","2","1","0","4","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","1","1","1","21","6","10","0","2","0","2","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","0","12","1","2","8","0","8","0","2","0","0","0","2","0","0","1","0","1","0","0","0","8","5","1","1","1","0"
"江東区","0","11","0","15","74","5","22","0","11","0","2","0","4","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","4","0","3","23","5","13","0","8","0","2","2","0","1","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","1","0","1","18","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"大田区","0","37","9","16","91","6","29","2","8","0","2","1","2","2","0","3","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","1","9","3","16","56","7","29","17","10","0","7","3","3","0","0","0","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","0","0","2","2","5","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","7","4","1","1","1","0"
"中野区","0","5","0","2","24","6","9","0","4","0","1","1","1","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","0","7","0","4","31","16","6","0","7","0","0","1","0","0","0","1","0","0","0","0","0","15","10","1","1","1","0"
"池袋","0","15","0","0","15","0","1","0","4","0","2","0","0","0","0","1","0","0","0","0","0","8","5","1","1","1","0"
"北区","0","2","0","4","23","1","1","0","3","0","0","3","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","11","3","14","12","1","7","1","2","0","6","1","1","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","0","3","3","2","17","6","8","0","3","0","2","0","2","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","0","8","4","27","27","4","21","0","8","0","4","1","1","0","0","0","0","0","0","0","0","20","12","2","0","0","0"
"足立","2","9","1","8","60","3","18","1","11","0","5","8","0","1","0","2","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","0","4","2","8","33","3","6","0","2","0","0","0","2","0","0","0","0","0","3","0","0","13","8","1","1","1","0"
"江戸川","0","11","7","17","31","8","9","0","8","0","1","2","0","0","0","0","0","0","0","0","0","18","11","2","0","0","0"
"八王子市","0","25","6","29","70","18","18","0","8","0","3","4","2","0","0","0","0","0","2","0","0","18","11","2","1","1","0"
"町田市","0","1","0","14","42","9","11","0","3","0","3","1","3","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","1","1","11","15","2","10","0","4","0","1","2","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","13","2","12","24","11","11","0","7","0","2","5","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","0","8","5","24","27","7","7","0","8","0","5","1","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","1","8","4","33","56","14","28","0","11","1","2","9","2","1","0","1","1","0","2","1","0","30","20","3","3","3","0"
"多摩小平","0","25","13","12","47","7","39","0","19","0","6","1","3","0","0","0","0","0","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","3","0","0","0","2","1","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","4","263","74","290","898","162","350","21","173","1","64","49","28","10","0","10","1","1","7","1","0","411","260","38","25","25","0"
