"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","11","2","10","1","0","5","10","0","",""
"区南部","2","0","0","0","0","0","0","0","0","",""
"区西南部","6","1","1","5","0","0","15","7","0","",""
"区西部","16","7","7","18","0","0","23","0","1","",""
"区西北部","30","5","8","6","0","2","8","0","0","",""
"区東北部","2","1","1","4","0","0","0","0","0","",""
"区東部","23","14","5","35","0","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","15","0","0","",""
"北多摩西部","1","1","2","9","0","0","0","0","0","",""
"北多摩南部","3","2","2","5","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","9","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","94","42","28","92","1","2","76","18","1","",""
