"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","6","0"
"1〜4歳","0","0","0","0","0","0","2","11","0"
"5〜9歳","0","0","0","0","0","0","2","2","0"
"10〜14歳","0","0","0","0","0","0","2","0","1"
"15〜19歳","1","1","1","1","0","0","2","0","0"
"20〜24歳","15","2","3","15","0","0","0","0","0"
"25〜29歳","19","7","11","19","2","1","0","1","0"
"30〜34歳","17","13","8","14","0","0","1","0","0"
"35〜39歳","17","5","6","9","0","0","1","0","0"
"40〜44歳","20","10","4","10","0","0","1","1","0"
"45〜49歳","4","5","2","3","0","0","1","0","0"
"50〜54歳","5","3","2","2","0","0","6","0","0"
"55〜59歳","0","4","0","2","0","0","7","1","0"
"60〜64歳","0","2","1","2","0","0","3","1","0"
"65〜69歳","0","1","0","0","0","0","6","1","0"
"70歳以上","0","2","0","0","0","1","38","3","1"
"合計","98","55","38","77","2","2","82","27","2"
