"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","4","5","1","0","6","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","16","1","2","0","45","2","0","0","21","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","63","7","10","7","86","4","4","1","30","0","0","1","2","0","0","0","0","0","0","0","3","1","0","0","1","0","1","0","1"
"2歳","96","1","8","14","106","2","0","2","9","0","0","0","1","1","0","1","0","0","0","0","3","1","0","0","0","0","0","1","0"
"3歳","105","1","6","35","94","3","0","0","0","0","0","5","1","1","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0"
"4歳","170","0","4","39","116","3","1","4","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","186","1","5","39","93","4","0","0","0","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","186","0","3","37","68","4","0","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","172","0","0","33","70","9","0","2","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","141","0","0","23","39","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"9歳","114","0","0","18","48","2","0","1","0","0","0","6","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"10〜14歳","399","0","1","41","108","5","0","1","0","0","0","8","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","82","0","0","1","18","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","69","0","0","4","78","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","2","0"
"70〜79歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0"
"合計","2131","16","40","291","975","40","5","13","61","1","1","43","7","3","0","3","0","0","2","0","11","15","0","0","2","0","1","13","2"
