"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","9","50","0","0","2","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"中央区","2","8","124","0","0","1","6","0","0","0","0","5","0","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","13","198","2","1","4","12","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"新宿区","0","8","77","3","0","3","12","0","2","0","0","2","0","0","0","0","2","0","0","0","0","0","0","5","","","","","","",""
"文京","3","11","158","0","0","1","4","2","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","3","","","","","","",""
"台東","0","6","182","1","0","1","15","0","2","0","3","9","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","1","34","84","1","1","3","8","1","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","3","","","","","","",""
"江東区","0","16","336","5","0","2","37","1","7","1","4","9","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","2","19","160","1","1","4","11","1","1","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","12","109","1","0","2","7","0","3","0","2","3","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","1","40","262","10","2","17","15","1","7","1","1","7","0","1","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"世田谷","7","34","400","4","4","6","21","0","0","3","1","20","0","0","0","0","4","0","0","1","1","0","0","5","","","","","","",""
"渋谷区","0","8","72","2","0","0","1","1","1","0","0","0","0","0","0","0","8","0","0","0","0","0","0","2","","","","","","",""
"中野区","3","17","339","1","0","10","14","0","4","2","1","3","2","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"杉並","2","31","252","2","1","1","15","1","0","0","0","6","0","0","1","0","1","0","0","0","0","0","0","1","","","","","","",""
"池袋","0","15","222","7","0","1","2","0","1","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","6","30","249","6","0","9","17","1","2","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","2","20","189","7","1","7","12","2","0","0","0","6","0","2","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"板橋区","2","37","278","2","0","8","16","1","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","2","46","361","3","0","12","18","10","0","1","3","10","0","3","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"足立","2","46","447","6","2","12","36","2","2","6","5","5","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","0","13","230","1","0","1","12","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"江戸川","0","50","356","6","7","9","16","3","5","1","2","4","0","0","0","0","4","0","0","0","0","0","0","0","","","","","","",""
"八王子市","2","54","502","2","1","8","33","3","0","3","4","13","0","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"町田市","3","36","683","4","1","27","74","3","9","1","3","17","2","3","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","29","136","0","0","3","12","0","0","1","1","3","0","0","0","0","0","0","0","1","0","0","0","2","","","","","","",""
"南多摩","0","29","191","3","0","2","15","0","1","3","2","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","2","47","370","1","0","14","32","1","2","6","1","12","0","1","0","0","2","0","0","0","0","0","0","4","","","","","","",""
"多摩府中","1","64","719","15","1","13","57","2","2","3","5","24","0","6","2","0","0","0","1","0","0","0","1","13","","","","","","",""
"多摩小平","1","50","523","3","0","19","62","4","4","6","1","12","0","3","0","0","0","1","1","0","0","0","0","4","","","","","","",""
"島しょ","0","11","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","45","843","8289","99","23","202","598","42","56","43","50","192","8","29","4","0","30","1","2","4","1","0","1","49","","","","","","",""
