"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","25","7","14","8","0","0","7","0","1","",""
"区南部","17","5","3","13","0","0","1","0","0","",""
"区西南部","22","7","12","8","0","0","3","0","0","",""
"区西部","48","19","53","35","0","0","11","0","0","",""
"区西北部","15","3","4","11","0","0","4","1","0","",""
"区東北部","1","0","0","2","0","0","2","0","0","",""
"区東部","15","3","1","9","0","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","0","0","",""
"北多摩西部","2","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","1","0","0","30","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","146","44","87","87","0","0","62","1","1","",""
