"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","15","896","1","5","26","84","19","3","3","6","2","4","6","1","0","0","0","0","0","0","0","1","1","","","","","","",""
"区南部","8","15","642","0","13","35","67","5","3","12","1","1","1","1","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"区西南部","13","20","925","0","3","66","76","18","0","9","5","3","2","1","0","0","5","0","0","0","0","0","0","5","","","","","","",""
"区西部","3","16","954","2","6","64","47","8","1","2","6","0","0","1","1","0","0","0","0","0","0","0","0","3","","","","","","",""
"区西北部","5","15","1400","1","16","85","91","27","3","11","7","1","2","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"区東北部","8","14","1120","1","6","34","97","4","1","14","5","0","0","1","1","0","0","0","0","1","0","0","0","3","","","","","","",""
"区東部","5","17","1100","3","11","48","106","10","6","2","2","2","3","0","0","0","4","0","0","0","0","0","0","0","","","","","","",""
"西多摩","1","2","166","0","0","7","6","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","3","15","2315","2","5","79","155","18","5","27","6","0","3","0","1","0","2","0","0","0","0","0","0","1","","","","","","",""
"北多摩西部","3","9","480","1","1","46","24","14","0","2","1","1","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"北多摩南部","2","9","1124","2","5","79","72","12","4","13","6","1","2","1","0","0","0","0","0","1","0","0","0","6","","","","","","",""
"北多摩北部","4","10","797","0","16","38","85","8","0","10","3","1","0","1","0","0","0","0","0","1","0","0","0","3","","","","","","",""
"島しょ","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","64","157","11925","13","87","607","912","148","26","108","48","12","18","13","5","0","12","0","0","3","0","0","1","23","","","","","","",""
