"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","9","4","3","12","0","0","11","6","1","",""
"区南部","3","0","0","0","0","1","5","0","0","",""
"区西南部","8","0","0","1","0","0","11","0","0","",""
"区西部","29","2","3","22","1","0","24","5","2","",""
"区西北部","28","4","9","15","1","0","14","2","0","",""
"区東北部","6","0","1","2","0","0","0","0","0","",""
"区東部","32","15","4","28","0","0","0","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","12","0","0","",""
"北多摩西部","0","1","1","8","0","0","0","0","0","",""
"北多摩南部","6","3","2","4","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","121","29","23","92","2","1","78","15","3","",""
