"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","14","5","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","57","13","0","3","31","2","1","0","15","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","234","13","1","12","109","1","1","1","35","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"2歳","299","9","6","14","88","2","2","4","10","0","0","0","0","0","1","0","0","0","0","0","3","2","2","1","1","1","1","1"
"3歳","368","2","2","19","70","2","4","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","501","0","6","43","68","7","2","3","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"5歳","592","0","5","46","70","3","0","2","1","1","1","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"6歳","629","0","4","44","55","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","717","0","1","41","35","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","555","0","0","24","39","1","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","539","1","1","16","30","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"10〜14歳","1840","0","0","35","99","1","0","2","0","0","0","1","0","0","0","0","0","1","0","0","4","0","0","1","1","1","3","1"
"15〜19歳","599","0","1","2","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","500","0","2","18","184","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","653","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","2","0"
"40〜49歳","858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"50〜59歳","541","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","2","0"
"60〜69歳","334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","5","0"
"70〜79歳","214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","8","0"
"80歳以上","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","2","1","0","26","2"
"合計","10164","43","29","317","921","31","12","20","64","1","9","4","1","0","7","0","1","1","0","0","64","2","2","5","3","2","58","5"
