"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","5","71","1","0","2","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"中央区","1","4","89","0","3","1","14","0","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","2","205","0","0","13","20","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"新宿区","4","10","186","1","0","11","7","3","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","2","","","","","","",""
"文京","1","5","308","0","0","12","10","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","0","6","226","1","1","3","22","0","1","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","8","109","0","0","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","3","2","411","2","3","18","27","3","2","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","2","3","232","0","0","10","16","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","2","1","228","1","0","6","6","3","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","2","14","379","0","6","28","57","3","2","6","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","6","13","603","0","4","34","36","2","2","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"渋谷区","3","2","136","0","0","2","2","2","0","3","1","0","0","0","0","0","2","0","0","0","0","0","0","1","","","","","","",""
"中野区","1","3","498","0","1","24","13","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","0","5","291","0","0","15","31","5","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","","","","","","",""
"池袋","0","8","272","0","2","7","13","3","0","1","1","2","0","0","0","0","3","0","0","0","0","0","0","0","","","","","","",""
"北区","1","7","306","0","4","19","20","3","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","1","9","243","1","0","8","28","4","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","1","11","363","0","1","4","17","5","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"練馬区","1","19","558","0","4","32","54","9","0","6","3","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","1","8","712","1","7","16","43","1","1","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","0","11","337","0","0","10","23","2","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"江戸川","1","6","598","0","0","15","34","4","0","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","0","5","1013","0","4","27","44","5","3","16","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"町田市","0","3","874","1","0","44","73","13","0","3","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","8","151","0","0","7","8","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"南多摩","0","3","386","0","0","9","19","3","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","0","9","434","1","0","33","20","3","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","3","17","1087","0","4","42","59","3","2","10","2","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩小平","8","20","875","0","7","54","80","5","3","16","1","3","0","0","0","0","0","0","0","0","1","0","0","1","","","","","","",""
"島しょ","0","1","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"合計","43","228","12195","10","51","513","806","88","23","112","41","16","6","11","4","1","7","0","0","4","1","0","1","10","","","","","","",""
