"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","154","31","1","32","64","92","3","3","1","4","1","0","2","0","0","2","0","0","1","0","0","3","8","","","","","",""
"区南部","203","34","1","45","52","79","1","5","1","1","1","2","2","0","0","1","0","0","0","0","0","1","0","","","","","",""
"区西南部","191","29","0","23","88","92","4","1","0","1","2","1","0","0","0","4","0","0","0","0","0","2","3","","","","","",""
"区西部","291","27","0","32","59","106","1","6","1","2","0","0","1","1","0","4","0","0","0","0","0","2","9","","","","","",""
"区西北部","412","54","1","58","68","121","5","4","1","4","0","1","0","0","0","2","0","0","0","0","0","4","0","","","","","",""
"区東北部","351","32","0","62","64","110","3","3","0","2","1","0","0","1","0","2","0","0","0","0","0","0","2","","","","","",""
"区東部","331","41","0","75","85","110","2","7","1","5","0","1","0","0","0","1","2","0","2","0","0","4","1","","","","","",""
"西多摩","74","16","0","2","14","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","538","39","0","64","78","127","4","17","0","4","0","3","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","169","13","0","24","50","35","0","9","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","276","27","0","39","79","73","5","1","2","2","0","0","1","0","0","2","0","0","1","0","0","1","3","","","","","",""
"北多摩北部","245","27","0","61","87","69","1","6","1","6","0","0","0","0","0","2","0","0","0","0","0","6","3","","","","","",""
"島しょ","42","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3277","370","3","517","789","1017","29","65","8","35","5","8","6","2","0","22","2","0","4","0","0","23","30","","","","","",""
