"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","1","1","7","1","1","0","9","0","0","9","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","3","1","23","8","20","2","38","0","0","40","1","0","8","0","0","0","0","0","1","1","0","0"
"1歳","0","0","0","4","42","25","45","4","15","0","1","118","3","4","12","1","0","0","0","0","0","0","0","0"
"2歳","0","0","1","5","34","26","39","4","0","0","0","118","1","15","0","1","0","0","0","0","0","0","0","0"
"3歳","0","0","3","10","51","32","31","10","0","0","0","102","0","17","3","0","0","1","0","0","0","0","0","0"
"4歳","0","0","4","12","56","32","33","18","1","0","0","61","0","20","4","0","0","0","0","0","0","1","0","0"
"5歳","0","0","0","18","30","17","15","10","0","0","0","53","0","17","4","0","1","0","0","0","0","1","0","0"
"6歳","0","0","0","7","22","12","10","23","0","0","0","28","0","8","3","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","13","33","4","7","8","0","0","1","16","0","10","0","1","0","0","0","0","2","0","0","0"
"8歳","0","0","1","6","18","1","4","6","0","0","0","14","0","4","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","3","9","2","2","4","0","0","0","7","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","8","33","2","4","7","0","0","0","8","0","9","0","0","0","0","0","0","1","2","0","0"
"15〜19歳","0","0","0","1","6","0","0","0","0","0","0","2","1","2","0","0","0","2","0","0","0","0","0","0"
"20〜29歳","1","0","0","8","55","2","4","3","0","0","0","8","0","0","0","0","0","7","0","0","0","0","0","1"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1","0","15","97","419","164","215","99","63","0","2","584","6","108","35","3","1","20","0","0","4","5","0","1"
