"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","4","2","0","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","10","7","1","0","75","7","0","1","12","0","0","1","0","0","0","0","0","0","0","0"
"1歳","17","16","1","4","175","16","1","0","18","0","0","3","1","0","0","0","1","0","0","0"
"2歳","35","7","0","4","105","11","0","1","3","0","0","3","0","1","0","0","0","0","0","0"
"3歳","33","3","1","9","93","13","1","0","1","0","0","3","0","0","0","1","0","0","0","0"
"4歳","34","0","2","5","58","8","1","0","0","0","0","10","0","0","0","0","0","0","0","0"
"5歳","37","0","1","11","53","10","0","1","0","0","0","10","1","0","0","0","0","0","0","0"
"6歳","36","0","0","15","38","4","1","3","0","0","0","6","0","0","0","1","0","1","0","0"
"7歳","21","0","0","8","39","3","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"8歳","24","0","0","9","34","1","0","0","0","0","0","3","0","0","0","0","0","0","1","0"
"9歳","19","0","0","6","28","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","99","0","0","7","89","0","0","2","0","0","1","3","0","0","0","0","0","0","0","0"
"15〜19歳","71","0","0","3","27","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","118","0","0","3","113","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"30〜39歳","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40〜49歳","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"60〜69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","712","35","6","84","937","76","4","12","34","1","1","46","2","1","1","8","1","1","2","0"
