"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","1","0","0","15","3","0","1","3","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","9","1","0","0","112","9","0","0","46","0","0","0","1","1","0","0","0","0","0","0"
"1歳","45","4","6","20","324","30","1","0","35","1","0","1","1","0","0","0","0","0","0","0"
"2歳","39","0","3","14","216","24","1","1","2","0","1","4","0","0","0","0","0","0","0","0"
"3歳","51","0","4","34","207","29","1","0","3","0","0","5","0","1","0","1","0","0","1","0"
"4歳","73","0","3","61","183","34","0","1","2","0","1","4","0","0","0","0","0","0","0","0"
"5歳","90","0","5","56","148","17","0","9","0","0","0","9","1","0","0","0","0","0","0","0"
"6歳","96","0","4","59","151","14","0","3","1","0","0","5","1","0","0","0","0","0","0","0"
"7歳","68","0","0","45","110","10","1","1","0","0","0","1","0","0","0","0","0","0","0","0"
"8歳","58","0","0","24","95","12","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","40","0","0","23","76","1","0","2","0","0","0","0","0","0","0","0","0","0","1","0"
"10〜14歳","134","0","1","32","153","5","0","0","0","0","0","6","1","0","0","0","0","0","0","0"
"15〜19歳","37","0","0","3","29","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","64","5","1","38","209","2","0","0","0","3","0","0","0","0","0","4","0","0","0","0"
"30〜39歳","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40〜49歳","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50〜59歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"60〜69歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70〜79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1027","11","27","409","2028","190","4","19","92","4","2","37","6","2","0","16","0","0","2","0"
