"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","3","37","1","1","38","2","0","0","2","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","33","9","4","297","18","6","1","45","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","12","28","32","17","782","58","21","1","76","0","5","1","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","8","24","31","17","570","56","29","4","9","0","1","4","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","27","9","17","68","581","67","17","2","4","0","3","8","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","29","1","32","85","547","76","17","3","0","0","1","6","1","1","0","1","0","0","4","0","0","0","0","0","0","0","0","0"
"5歳","34","0","17","83","522","40","7","6","0","0","0","14","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"6歳","21","0","10","70","392","18","4","2","0","0","1","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","24","1","6","81","357","13","1","0","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","21","1","5","70","335","10","0","1","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","22","0","9","40","286","10","1","0","0","0","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","71","1","4","87","832","11","2","2","0","0","0","7","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","0"
"15〜19歳","33","0","2","5","241","1","1","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","36","0","9","18","1093","1","1","0","0","1","2","1","0","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","2","0","0","0","0","0","0","0","0","0"
"40〜49歳","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","1","1","0","0","1"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"合計","467","135","184","646","6873","381","107","22","136","1","16","59","20","3","0","20","0","7","22","1","1","0","0","1","1","0","0","1"
