"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","7","2","2","16","34","1","0","1","3","0","1","1","1","0","1","0","1","0","0","0","1","","","","","",""
"区南部","23","1","2","23","52","5","1","1","4","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","18","2","4","20","46","5","2","1","3","0","2","1","0","0","1","0","1","0","0","0","0","","","","","",""
"区西部","9","1","0","22","33","3","0","2","2","0","1","1","0","0","1","0","0","1","0","0","0","","","","","",""
"区西北部","31","3","1","22","53","6","1","2","1","3","0","1","0","0","2","0","0","1","0","0","0","","","","","",""
"区東北部","5","6","1","36","31","7","1","1","5","0","0","2","0","0","1","0","0","1","0","0","0","","","","","",""
"区東部","24","1","2","25","43","2","3","0","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","8","1","0","12","10","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","25","1","4","33","82","4","3","3","8","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","7","3","1","10","16","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","15","1","2","23","20","5","1","2","3","0","1","1","1","0","0","0","0","2","0","0","0","","","","","",""
"北多摩北部","17","3","4","19","20","2","1","2","6","0","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","189","25","23","261","440","42","13","15","38","4","9","10","3","0","7","0","2","6","0","0","1","","","","","",""
