"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","2","0","1","12","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","2","6","9","2","93","7","2","1","38","0","2","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","1","9","22","10","144","14","7","2","52","0","0","1","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2歳","3","0","9","20","114","12","3","4","11","0","2","2","5","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","1"
"3歳","1","1","13","46","105","25","1","12","2","0","1","5","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","1","0","2","77","136","23","0","7","2","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5歳","0","0","3","62","77","27","3","5","0","0","2","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","5","1","2","60","64","12","1","10","1","0","0","3","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"7歳","2","0","2","38","52","11","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","3","0","0","48","53","5","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","21","50","3","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","7","1","0","45","107","2","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","5","0","0","3","21","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","9","0","0","9","52","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","58","20","62","442","1080","144","18","54","107","1","9","28","15","0","0","15","0","0","2","1","7","1","1","0","1","0","0","0","1"
