"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","38","32","18","21","0","0","8","0","0","",""
"区南部","7","3","1","4","0","0","0","0","0","",""
"区西南部","5","11","2","6","0","0","5","1","0","",""
"区西部","40","15","19","26","0","0","12","1","0","",""
"区西北部","18","6","3","10","0","0","0","4","0","",""
"区東北部","0","0","0","3","0","0","1","0","0","",""
"区東部","20","3","2","16","0","0","5","0","0","",""
"西多摩","0","0","0","0","0","0","1","0","0","",""
"南多摩","0","0","0","0","0","0","3","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","9","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","129","70","45","86","0","0","45","6","0","",""
