"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","65","25","788","9","2","8","35","3","10","1","4","2","1","3","0","0","0","0","0","1","0","0","0","2","","","","","","",""
"区南部","75","14","601","5","1","7","40","1","2","5","7","3","1","1","1","0","1","0","0","0","0","0","1","0","","","","","","",""
"区西南部","153","34","831","5","2","6","24","1","3","2","1","4","0","1","1","0","2","0","0","0","0","0","1","1","","","","","","",""
"区西部","135","27","936","10","2","15","39","4","5","1","2","0","0","1","2","0","0","0","0","3","0","0","1","1","","","","","","",""
"区西北部","141","47","1245","7","1","18","48","5","3","1","5","0","1","2","2","0","4","0","0","0","0","0","0","1","","","","","","",""
"区東北部","86","28","1065","18","5","11","47","3","2","2","8","5","2","0","1","0","0","0","0","1","0","0","0","3","","","","","","",""
"区東部","138","34","1088","8","1","17","39","2","5","1","2","4","1","1","0","0","4","1","0","0","0","0","1","0","","","","","","",""
"西多摩","13","6","164","2","2","5","8","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"南多摩","172","41","2119","5","1","35","95","5","1","6","6","10","2","2","0","0","2","0","0","0","0","0","0","4","","","","","","",""
"北多摩西部","31","17","367","4","0","7","15","1","8","0","2","4","0","0","0","0","4","0","0","0","0","0","0","1","","","","","","",""
"北多摩南部","74","37","929","8","1","21","34","2","1","1","4","2","0","0","0","0","2","0","0","1","0","0","2","6","","","","","","",""
"北多摩北部","35","25","646","6","1","9","43","5","4","1","2","2","0","2","0","0","2","0","0","2","0","0","1","4","","","","","","",""
"島しょ","3","7","21","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","1121","342","10800","88","19","159","467","33","45","21","44","37","8","13","7","0","21","1","0","9","0","0","7","24","","","","","","",""
