"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"中央区","5","0","0","6","13","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","8","0","3","8","35","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"新宿区","19","2","0","3","24","1","0","0","1","0","0","1","0","0","0","1","0","0","1","0","","","","","",""
"文京","12","0","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","7","0","0","2","14","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","19","0","0","5","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","22","0","0","3","28","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","9","0","0","3","57","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","1","17","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"大田区","60","1","1","12","44","7","0","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","34","0","3","2","54","2","0","2","2","0","0","7","0","0","1","1","0","1","0","0","","","","","",""
"渋谷区","11","0","1","2","24","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","20","0","0","4","47","5","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","37","0","0","0","30","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","11","0","0","2","16","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","16","0","0","0","20","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","7","0","0","2","15","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","20","0","0","3","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","31","0","3","6","14","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"足立","17","0","0","1","28","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","36","0","0","6","13","9","0","0","0","0","0","1","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","54","1","0","14","52","2","1","0","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"八王子市","43","0","1","14","41","2","0","1","2","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"町田市","29","0","0","39","48","7","1","1","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","43","1","0","0","38","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","36","0","0","7","10","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","45","0","0","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","56","0","0","6","17","2","0","2","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","70","1","1","13","50","9","0","1","2","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","780","7","13","165","804","68","4","10","34","0","0","19","3","0","1","7","0","1","4","0","","","","","",""
