"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","1","0","0","13","2","0","0","3","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"〜1歳","3","1","2","0","63","17","0","1","32","0","0","1","0","0","5","0","0","0","0","0","0","0","0"
"1歳","3","0","5","11","155","43","1","2","38","0","0","6","1","0","5","1","0","0","0","0","0","0","0"
"2歳","2","0","2","12","93","53","1","8","4","0","0","3","0","12","1","1","0","0","0","0","0","0","0"
"3歳","5","0","3","29","82","34","1","8","4","0","0","5","0","13","2","0","0","0","0","0","1","0","0"
"4歳","10","0","11","37","67","28","0","7","0","0","0","3","0","15","1","0","0","0","0","0","0","0","0"
"5歳","7","0","4","30","52","19","0","10","1","0","0","1","0","17","0","0","0","1","0","0","0","0","0"
"6歳","18","0","1","43","43","11","0","5","0","0","0","0","0","17","2","0","0","0","0","0","0","0","0"
"7歳","6","0","0","39","46","5","0","7","2","0","0","0","0","14","0","0","0","0","0","0","0","0","0"
"8歳","4","0","6","18","29","3","0","10","0","0","1","0","0","6","0","0","0","0","0","0","0","0","0"
"9歳","3","0","1","18","29","2","0","3","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0"
"10〜14歳","11","0","4","23","68","7","0","5","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","2","16","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","0","24","113","4","0","0","0","0","0","0","0","5","0","0","0","2","0","0","0","0","0"
"30〜39歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","87","2","39","286","869","228","3","66","84","0","2","19","1","112","18","2","0","6","0","0","2","0","0"
