"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","2","4","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","2","0","0","0","17","8","0","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","12","0","0","2","29","11","1","1","6","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"2歳","4","0","0","1","17","13","0","1","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0"
"3歳","11","0","0","4","22","9","0","5","0","0","0","1","1","9","0","0","0","0","0","0","0","0","0","0"
"4歳","6","0","0","0","22","13","0","9","0","0","1","0","0","11","1","0","0","0","0","0","0","0","0","0"
"5歳","6","0","0","7","19","11","1","3","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","0"
"6歳","5","0","0","7","15","12","0","6","0","0","1","0","0","13","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","0","1","4","7","0","3","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","0","1","7","5","0","2","1","0","0","0","1","10","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","0","0","8","1","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","9","0","0","1","11","1","1","2","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","6","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","19","0","0","2","43","1","0","2","0","0","0","1","0","0","1","1","0","2","0","0","0","0","0","2"
"30〜39歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","125","0","0","26","224","96","3","37","31","0","2","3","7","70","3","2","0","7","0","0","0","0","0","2"
