"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","5","7","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","8","6","0","0","37","1","0","0","13","0","0","1","0","0","0","0","0","0","0","0"
"1歳","33","19","2","3","173","16","5","1","17","0","2","1","0","1","0","0","0","0","1","0"
"2歳","48","7","0","4","83","14","5","0","1","0","1","2","0","0","0","0","1","0","0","0"
"3歳","66","3","1","7","67","14","4","0","2","0","3","5","0","0","0","0","0","0","0","0"
"4歳","82","3","1","11","66","21","6","1","0","0","1","8","0","0","0","0","0","0","0","0"
"5歳","89","0","1","11","49","8","4","2","0","0","2","7","0","0","0","0","0","0","0","0"
"6歳","92","0","0","13","48","11","0","5","0","0","1","5","0","0","0","0","0","0","0","0"
"7歳","87","0","0","10","48","4","0","0","0","0","1","3","0","0","0","0","0","0","0","0"
"8歳","72","1","0","5","26","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","99","0","0","5","30","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0"
"10〜14歳","219","0","0","9","85","2","0","0","0","0","1","3","0","0","0","0","0","0","1","0"
"15〜19歳","114","0","0","3","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","169","0","0","4","103","0","0","0","0","0","1","4","0","0","0","1","0","0","0","0"
"30〜39歳","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0"
"40〜49歳","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1413","46","5","85","836","91","24","9","34","0","15","41","0","1","0","8","1","0","3","0"
