"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","34","4","5","17","65","8","1","0","6","0","0","1","1","1","0","0","0","0","0","0","1","0","","","","","",""
"区南部","37","2","5","17","98","10","2","2","6","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","36","2","3","32","85","13","0","4","4","0","0","2","3","1","0","1","0","0","1","0","1","2","","","","","",""
"区西部","55","3","3","20","87","5","1","2","6","0","0","3","0","1","0","1","0","0","1","0","0","1","","","","","",""
"区西北部","48","1","3","29","105","7","1","1","11","0","0","3","0","0","0","1","0","0","0","0","0","2","","","","","",""
"区東北部","26","3","4","25","79","13","1","3","11","0","2","2","1","1","0","2","0","0","0","0","1","1","","","","","",""
"区東部","53","3","3","35","143","22","3","1","10","0","1","6","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","3","0","1","7","22","4","0","2","2","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","45","2","6","71","130","17","2","6","7","1","1","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","9","1","0","34","35","7","0","3","2","0","0","3","2","0","0","0","0","0","0","0","1","0","","","","","",""
"北多摩南部","37","1","4","22","73","1","0","1","8","0","0","2","1","0","0","1","0","0","0","0","2","2","","","","","",""
"北多摩北部","19","2","7","21","82","2","0","2","7","0","3","1","1","0","0","1","0","0","1","0","0","0","","","","","",""
"島しょ","15","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","417","24","44","332","1004","112","11","27","80","1","7","31","12","4","0","8","0","0","3","0","6","8","","","","","",""
