"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","9","2","0","0","7","5","0","1","4","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"〜1歳","22","2","2","0","72","10","0","1","40","0","0","0","2","0","1","0","0","0","0","0","0","0","0"
"1歳","81","1","12","5","144","26","3","9","31","1","0","1","0","1","2","0","0","0","0","0","0","0","0"
"2歳","106","2","4","15","91","35","1","2","5","0","0","0","0","3","1","0","0","1","0","0","0","0","0"
"3歳","109","0","5","14","84","38","1","9","1","0","0","0","0","3","0","0","1","0","0","0","0","0","0"
"4歳","108","0","3","24","67","29","0","6","1","0","0","0","0","9","1","0","0","0","0","0","0","0","0"
"5歳","144","0","4","32","50","20","1","12","0","0","0","0","0","5","3","0","0","0","0","0","0","0","0"
"6歳","76","0","1","17","31","9","0","12","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0"
"7歳","71","0","0","19","22","12","0","7","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0"
"8歳","59","0","0","8","24","6","1","9","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"9歳","51","0","2","6","18","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","100","0","0","13","39","3","0","2","0","0","0","0","2","4","0","0","1","2","0","0","0","0","0"
"15〜19歳","74","0","0","4","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","155","0","1","23","114","1","0","0","0","0","0","1","1","1","0","0","1","3","0","0","0","0","0"
"30〜39歳","190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","1"
"40〜49歳","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","1"
"50〜59歳","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"60〜69歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70〜79歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1605","7","34","180","778","196","7","72","82","1","0","2","7","33","9","2","5","22","0","0","1","0","2"
