"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","15","11","4","0","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","15","8","0","1","5","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","58","26","1","1","7","13","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","3","","","","","",""
"新宿区","48","39","0","0","9","18","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","5","","","","","",""
"文京","72","12","0","0","6","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"台東","43","16","0","1","10","20","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","86","30","0","0","4","9","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"江東区","72","52","0","1","17","37","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","88","28","0","5","5","33","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","66","15","0","0","4","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","204","58","0","0","22","47","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"世田谷","254","57","0","1","14","35","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","2","5","","","","","",""
"渋谷区","22","14","0","0","1","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","2","","","","","",""
"中野区","168","41","0","1","23","18","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","143","69","0","2","6","27","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"池袋","52","41","0","0","5","6","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北区","107","43","1","1","26","29","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","133","40","0","0","5","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","114","62","0","0","7","25","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"練馬区","204","80","0","0","17","32","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","148","87","1","11","11","39","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","112","37","0","1","9","15","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","5","","","","","",""
"江戸川","210","69","1","1","23","41","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","301","110","0","3","23","48","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","2","1","","","","","",""
"町田市","165","41","0","0","11","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","103","55","0","0","8","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","","","","","",""
"南多摩","124","58","0","1","3","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","256","98","0","1","31","30","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","365","123","0","6","32","75","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","3","7","","","","","",""
"多摩小平","359","83","1","6","31","53","0","0","0","2","1","0","2","0","0","1","0","0","0","0","0","3","6","","","","","",""
"島しょ","2","26","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4109","1529","9","44","381","752","8","4","15","31","2","4","3","1","0","9","0","0","1","1","0","17","61","","","","","",""
