"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","11","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","0","3","4","6","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","3","7","4","7","8","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","2","3","4","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","1","10","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","2","1","3","9","27","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","2","0","2","5","13","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","2","0","5","13","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","2","2","1","9","24","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","7","1","4","14","24","2","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","2","0","1","0","3","3","2","4","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","2","0","0","7","11","3","0","3","2","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","1","5","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","2","3","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","2","4","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","0","3","10","0","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","5","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","2","1","0","17","32","2","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","1","0","6","27","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","2","0","0","10","28","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","4","1","0","11","13","0","1","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","1","2","9","27","4","2","2","1","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","1","0","0","12","29","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","7","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","2","4","9","13","3","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","0","5","17","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩府中","5","1","1","16","29","2","0","4","8","1","0","0","0","0","1","0","0","0","0","1","0","","","","","",""
"多摩小平","2","0","10","15","26","2","1","2","4","0","0","0","1","0","0","0","0","0","0","1","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","43","23","42","203","449","29","9","35","54","6","6","3","3","0","3","0","0","0","0","2","0","","","","","",""
