"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","2","8","13","37","5","158","7","7","0","14","5","1","1","0","1","0","0","1","0","0","0","","","","","",""
"区南部","0","1","12","25","50","5","152","5","8","0","28","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","5","1","3","20","29","5","152","16","6","0","46","0","2","0","0","0","2","1","0","0","0","0","","","","","",""
"区西部","0","2","6","17","51","1","155","9","8","0","29","0","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","1","15","48","3","237","10","7","0","53","8","2","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","0","1","7","24","68","6","137","17","8","1","39","10","3","1","0","1","0","0","1","0","0","0","","","","","",""
"区東部","1","7","13","26","60","7","224","10","7","0","66","14","3","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","4","8","0","49","1","0","0","4","2","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","0","3","5","52","104","17","300","11","9","0","49","4","11","1","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","2","27","19","6","82","5","1","0","23","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","4","19","24","3","122","15","8","0","29","8","0","0","0","0","0","2","2","0","0","0","","","","","",""
"北多摩北部","0","0","8","25","28","3","162","5","6","0","32","5","2","1","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","7","17","70","267","526","61","1930","111","75","1","412","56","27","6","0","10","2","3","5","0","0","0","","","","","",""
