"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","14","0","1","22","2","1","0","1","0","0","0","3","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","7","19","8","0","176","10","17","2","24","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","20","28","22","15","590","8","81","1","61","1","18","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","20","10","11","23","459","3","28","4","15","0","2","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","30","8","14","44","499","6","5","4","6","0","1","9","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","31","3","20","77","601","9","11","1","4","0","1","20","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","46","1","12","65","541","13","3","6","0","0","3","17","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0"
"6歳","27","1","9","71","452","19","2","3","0","0","2","14","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","25","0","5","66","305","28","0","1","1","0","0","31","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"8歳","35","1","3","53","259","17","1","6","0","0","0","15","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","44","0","1","37","184","10","0","2","0","0","0","15","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","153","0","1","50","391","13","2","3","0","2","1","27","3","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","75","0","1","9","76","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","53","0","3","21","599","0","3","1","0","0","1","2","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"60〜69歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","1","0","0","0","0","0","1","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"合計","728","85","110","532","5154","138","154","34","112","3","29","158","20","0","0","23","0","1","28","3","0","2","0","0","0","0","0","2","0"
