"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","2","0","1","14","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"中央区","18","0","2","6","29","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","36","1","6","15","15","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","23","7","2","21","45","7","3","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","31","1","1","4","42","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","12","2","5","16","32","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","30","1","3","8","17","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","76","0","5","23","82","0","5","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","47","3","2","6","58","4","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","34","0","0","4","51","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","112","3","8","31","80","1","5","1","4","1","0","1","1","1","0","3","0","0","0","0","0","0","","","","","",""
"世田谷","194","5","5","39","76","9","3","3","1","0","1","2","1","0","0","0","0","0","0","0","0","2","","","","","",""
"渋谷区","14","0","1","6","20","2","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","52","0","1","19","45","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","36","3","4","11","64","4","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"池袋","12","2","1","4","21","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","17","0","0","9","34","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","39","1","1","5","34","2","2","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","24","0","1","8","47","3","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","106","2","10","43","85","3","2","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","84","1","4","21","105","2","5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","60","0","0","19","61","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"江戸川","82","1","12","35","96","7","1","0","3","0","1","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","122","3","10","36","112","8","12","1","0","0","1","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"町田市","32","0","2","20","79","3","3","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","52","0","2","10","25","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","65","2","1","18","79","6","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","76","0","2","21","85","8","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","232","4","7","62","111","9","10","3","5","0","2","1","0","0","0","3","0","0","0","0","0","5","","","","","",""
"多摩小平","90","2","12","49","133","12","14","2","9","1","0","4","3","0","0","4","0","0","0","0","0","0","","","","","",""
"島しょ","14","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1826","46","110","572","1777","102","85","19","56","2","10","20","7","1","0","13","0","0","2","0","0","15","","","","","",""
