"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","0","0","3","1","1","0","5","0","0","0","0","0","0","0","7","0","0","0","","","","","",""
"中央区","0","0","2","1","5","0","3","0","0","0","10","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","0","7","9","4","9","0","2","0","3","0","12","3","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","0","3","0","10","12","1","1","0","1","0","18","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","1","2","5","0","2","0","1","0","13","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","1","1","3","20","0","8","0","1","0","27","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","3","3","1","2","0","1","0","20","1","1","0","0","0","1","0","1","0","0","0","","","","","",""
"江東区","0","0","1","9","46","0","2","2","1","0","24","12","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","2","1","3","17","0","1","0","3","0","19","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","2","4","3","18","0","4","0","1","0","15","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","7","6","34","47","4","2","4","1","0","51","10","2","2","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","0","1","2","32","74","2","6","2","7","0","29","20","0","0","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","9","1","0","0","1","0","3","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"中野区","0","0","0","6","28","0","2","0","4","0","32","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"杉並","0","0","1","7","24","3","1","0","3","0","16","1","1","0","0","1","0","0","2","0","0","0","","","","","",""
"池袋","0","3","0","2","3","0","0","2","0","0","5","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","2","1","8","0","11","0","0","0","21","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","1","1","6","1","1","0","1","0","25","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","3","4","8","2","5","0","2","0","14","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","1","6","27","25","1","6","1","2","0","50","5","0","0","0","7","0","0","0","0","0","0","","","","","",""
"足立","0","2","2","11","30","3","9","0","2","0","53","9","0","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","2","5","23","1","7","1","3","0","23","8","1","0","0","1","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","10","9","47","0","2","0","4","0","53","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","5","22","57","6","11","2","3","1","61","20","1","0","0","2","0","0","0","0","0","0","","","","","",""
"町田市","0","0","3","18","38","2","2","1","1","0","45","8","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","5","3","4","1","8","0","0","0","15","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","3","6","1","1","1","2","0","27","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","20","13","3","6","1","6","0","35","6","0","0","0","1","0","0","1","0","0","0","","","","","",""
"多摩府中","0","3","5","20","23","4","9","3","4","0","58","9","1","0","0","0","0","0","1","0","0","0","","","","","",""
"多摩小平","0","1","8","33","42","5","1","1","3","0","50","9","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","34","80","296","650","42","118","22","62","1","829","149","13","2","0","19","1","1","14","0","0","0","","","","","",""
