"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","34","0","0","5","0","2","0","2","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","66","2","2","37","2","31","0","23","0","8","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","113","6","3","65","3","101","1","34","1","26","3","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","4","41","3","11","69","3","37","1","8","0","15","2","4","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"3歳","3","8","9","20","63","3","23","3","2","1","16","10","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","3","10","4","26","66","4","16","2","0","0","14","19","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","3","3","19","46","7","8","2","1","0","6","25","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"6歳","3","0","0","26","38","4","8","1","0","0","3","8","1","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","0","27","31","8","8","0","0","0","5","13","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","1","13","21","0","2","0","0","0","2","13","1","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","12","20","2","1","0","0","0","1","10","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","6","0","0","17","56","1","5","0","0","0","0","21","0","0","0","1","0","1","5","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","3","9","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","4","0","1","5","40","0","2","0","0","0","2","1","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","45","275","29","184","566","37","244","10","70","2","101","126","17","5","0","10","0","3","27","1","0","0","0","0","0","0","0","0","0"
