"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","54","0","0","0","12","1","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","82","0","0","1","11","3","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","85","9","3","24","52","3","0","0","2","0","0","0","0","2","0","0","0","2","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","116","0","1","0","40","8","0","1","1","0","0","0","0","2","1","0","0","1","0","0","2","0","0","7","6","2","2","0","0"
"文京","110","0","0","0","17","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","3","1","1","0","0"
"台東","87","1","1","6","35","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","123","0","1","5","24","4","0","1","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"江東区","129","0","0","2","32","5","0","1","3","0","0","0","0","3","0","0","0","1","0","0","0","0","0","4","3","1","0","0","0"
"品川区","153","0","0","1","46","8","1","1","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","51","0","0","1","36","0","0","2","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","230","0","1","7","92","4","4","5","7","0","0","1","0","12","1","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","194","0","1","1","64","7","1","1","2","0","0","0","0","3","0","0","0","0","1","0","0","0","0","9","8","0","2","0","0"
"渋谷区","76","0","0","1","53","3","0","1","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","195","0","0","6","74","2","0","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","167","0","0","9","74","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","68","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","1","1","0","0"
"北区","154","0","0","5","38","12","0","2","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","147","0","1","3","35","8","2","5","2","0","0","1","0","2","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","130","0","0","1","17","7","1","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","7","6","0","1","0","0"
"練馬区","271","0","0","20","43","9","1","1","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","103","0","0","6","10","3","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","204","0","0","3","25","4","0","1","1","0","0","0","0","10","1","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","205","0","2","8","46","4","0","3","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","39","0","0","0","9","2","0","3","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","2","1","1","0","0"
"町田市","146","0","0","4","106","7","0","5","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"西多摩","341","0","2","11","28","4","1","1","3","0","0","0","0","6","0","0","0","0","0","0","0","0","0","7","5","0","1","0","0"
"南多摩","192","0","0","1","41","0","1","0","4","0","0","1","0","2","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","135","0","0","2","31","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","8","6","1","1","0","0"
"多摩府中","263","0","0","2","54","10","0","4","4","0","1","0","0","6","1","0","0","0","0","0","0","0","0","13","10","1","2","0","0"
"多摩小平","337","1","5","9","105","9","2","2","7","0","0","0","0","2","0","0","0","1","0","0","0","0","0","8","6","1","2","0","0"
"島しょ","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","4596","11","18","139","1255","138","15","49","70","0","1","3","0","88","6","0","0","7","1","0","3","0","0","178","142","14","25","0","0"
