"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","16","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","27","0","0","2","11","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","64","4","2","10","23","2","2","0","4","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","42","1","1","5","23","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","57","0","1","2","9","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"台東","43","0","1","9","32","5","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","50","3","1","4","14","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","130","1","2","14","117","6","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","57","0","2","6","45","9","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","18","0","0","2","7","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","144","7","4","14","88","9","1","4","4","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","169","3","0","20","84","7","0","3","2","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","27","0","0","2","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","35","1","1","2","36","2","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","122","1","1","5","51","4","0","3","1","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","42","2","0","2","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","57","0","0","9","25","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","73","1","3","9","43","3","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","48","0","2","3","35","3","0","4","3","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","214","0","1","27","44","12","0","3","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","130","0","1","16","78","9","0","1","5","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","116","0","1","7","55","0","1","1","0","0","0","2","0","0","0","1","0","0","4","1","0","","","","","",""
"江戸川","217","0","3","38","87","6","0","6","9","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","285","3","6","32","110","14","2","3","6","0","0","2","0","0","0","2","0","0","1","0","0","","","","","",""
"町田市","223","1","0","30","91","12","1","0","4","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","101","0","1","1","37","10","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","130","1","3","10","67","2","1","1","3","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","163","1","4","8","56","7","1","3","4","0","0","4","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","409","1","2","25","104","15","0","4","4","0","0","13","1","0","0","0","1","1","0","0","0","","","","","",""
"多摩小平","217","2","3","36","79","11","0","7","4","0","0","2","0","0","0","0","0","0","2","0","0","","","","","",""
"島しょ","26","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3452","33","46","350","1477","161","10","52","72","4","0","40","11","1","0","3","1","1","9","1","0","","","","","",""
