"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","42","0","101","0","0","0","8","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","","","","","","",""
"中央区","28","2","101","0","0","3","12","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","61","2","261","1","0","2","17","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1","","","","","","",""
"新宿区","77","1","216","7","2","3","23","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","3","1","","","","","","",""
"文京","111","1","357","0","0","3","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","98","1","298","0","0","5","37","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","90","2","132","0","0","4","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"江東区","173","4","497","0","0","13","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","122","3","305","0","0","5","10","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"目黒区","60","2","210","0","0","3","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","191","2","554","3","3","16","77","0","0","1","3","0","0","0","1","0","0","0","0","0","0","0","2","0","","","","","","",""
"世田谷","263","9","789","0","0","24","47","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","","","","","","",""
"渋谷区","71","1","159","0","0","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","","","","","","",""
"中野区","110","2","571","2","0","5","36","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","125","4","357","1","1","3","19","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","1","","","","","","",""
"池袋","101","4","321","1","0","3","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","186","3","330","0","2","8","24","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","112","0","316","2","2","2","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","174","2","533","0","0","0","25","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","1","","","","","","",""
"練馬区","234","4","651","1","0","18","40","2","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","193","6","760","5","11","24","46","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","147","1","385","0","0","8","25","2","0","0","1","0","0","1","0","0","0","0","0","2","0","0","4","3","","","","","","",""
"江戸川","229","4","737","2","2","36","35","2","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","497","6","1421","1","4","44","26","4","0","1","0","0","0","0","0","0","2","0","0","0","0","0","4","6","","","","","","",""
"町田市","348","3","879","0","0","34","48","2","0","0","3","0","2","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","151","4","306","0","0","11","8","3","0","0","1","0","0","0","0","0","0","0","0","4","0","0","2","1","","","","","","",""
"南多摩","188","3","534","1","1","12","21","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","242","5","590","4","0","16","14","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","","","","","","",""
"多摩府中","449","14","1319","1","3","51","46","8","3","4","2","0","1","0","0","0","1","0","0","1","0","0","11","2","","","","","","",""
"多摩小平","365","4","1056","0","3","20","57","10","0","1","2","0","0","0","0","0","0","0","0","1","0","0","13","1","","","","","","",""
"島しょ","12","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","5250","99","15076","32","34","377","848","53","7","10","30","1","5","5","2","0","9","0","0","11","0","0","62","20","","","","","","",""
