"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","38","3","2","34","48","1","12","0","1","1","1","1","0","0","1","0","0","0","0","0","1","5","","","","","",""
"区南部","3","43","16","11","28","52","1","1","1","2","3","0","0","1","0","1","0","0","0","0","0","0","1","","","","","",""
"区西南部","5","62","5","4","33","37","4","8","6","1","1","2","1","1","0","3","0","0","0","0","0","0","3","","","","","",""
"区西部","2","64","16","5","35","56","7","4","0","2","2","0","1","2","0","2","0","0","0","0","0","0","7","","","","","",""
"区西北部","3","85","22","5","60","66","1","10","1","4","1","1","2","1","0","1","0","0","0","0","0","0","1","","","","","",""
"区東北部","4","67","32","5","48","70","2","3","0","4","5","0","0","0","1","2","0","0","1","0","0","0","1","","","","","",""
"区東部","8","75","12","8","42","48","7","13","3","4","3","1","1","2","0","0","0","0","0","0","0","1","2","","","","","",""
"西多摩","1","16","1","0","11","15","1","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","2","65","22","3","63","103","1","7","1","2","1","3","0","0","0","1","0","0","0","0","0","0","5","","","","","",""
"北多摩西部","3","37","7","4","28","12","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","1","67","6","1","39","41","1","4","23","4","2","3","2","0","0","0","0","0","2","1","1","0","3","","","","","",""
"北多摩北部","1","31","14","8","54","34","3","3","0","2","1","1","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","36","650","156","56","476","582","31","68","36","28","20","12","9","7","1","11","0","0","3","1","1","2","38","","","","","",""
