"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","24","0","0","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","86","1","1","14","69","3","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","105","1","11","22","70","10","2","0","3","1","0","1","0","0","0","0","0","0","0","0","0","1","9","6","0","1","1","0"
"新宿区","71","14","6","30","75","1","3","1","3","0","0","0","0","4","0","0","0","0","1","0","0","2","11","8","2","2","2","0"
"文京","131","1","0","0","64","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","1","7","4","1","1","1","0"
"台東","31","0","4","22","131","4","0","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","86","3","4","5","34","1","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","4","8","5","1","1","1","0"
"江東区","163","4","8","19","157","0","5","0","5","0","2","0","0","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","82","4","2","7","97","7","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","83","1","1","9","63","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","244","6","9","64","198","7","2","1","5","0","0","0","1","0","0","3","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","521","6","11","60","168","19","2","3","6","0","0","1","0","0","0","2","0","0","0","0","0","12","25","16","2","2","2","0"
"渋谷区","51","1","0","8","54","1","1","3","0","0","0","0","0","0","0","4","0","0","0","0","0","2","7","4","1","1","1","0"
"中野区","180","2","6","37","86","3","1","1","3","0","0","1","0","2","0","5","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","189","3","7","13","120","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","17","11","1","2","2","0"
"池袋","60","3","2","2","30","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","113","0","0","17","61","0","1","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"荒川区","113","7","2","4","99","4","10","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","134","0","1","12","85","3","2","0","6","0","0","0","1","0","0","0","0","0","0","0","0","3","16","10","2","1","1","0"
"練馬区","264","3","19","62","127","5","7","0","10","0","0","4","0","2","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","284","3","7","30","148","3","5","3","6","0","2","2","0","0","0","4","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","262","0","0","25","85","8","2","1","4","0","0","0","0","0","0","0","0","0","0","0","0","2","13","8","1","1","1","0"
"江戸川","287","5","14","72","193","2","5","1","3","1","1","0","1","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","393","3","8","109","224","8","19","3","4","0","1","2","1","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","81","0","2","42","107","0","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"西多摩","254","1","0","14","53","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","222","5","4","38","103","7","0","5","4","0","0","2","1","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","233","2","10","44","132","5","0","2","6","0","0","0","2","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","688","5","15","114","228","15","13","1","9","0","0","1","1","1","0","6","1","0","1","0","0","7","33","21","3","3","3","0"
"多摩小平","330","19","30","68","248","21","4","2","11","0","1","0","1","0","0","3","0","0","0","0","0","6","23","15","2","2","2","0"
"島しょ","56","0","0","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","5821","103","184","974","3324","145","97","33","115","2","10","16","10","9","0","32","1","0","2","0","0","41","415","262","39","25","25","0"
