"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","6","0","0","11","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","7","1","0","60","8","3","0","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","6","17","3","3","189","11","0","0","15","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","3","3","5","3","112","15","0","1","0","0","0","1","0","4","1","0","0","0","0","0","0","0","0"
"3歳","7","1","3","10","111","11","2","2","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0"
"4歳","8","1","5","10","112","25","0","1","0","0","0","0","0","11","2","0","0","0","0","0","0","0","0"
"5歳","7","1","6","20","91","15","1","2","0","0","0","1","0","14","1","0","0","0","0","0","0","0","0"
"6歳","12","0","0","17","84","5","1","4","0","0","0","0","0","8","0","0","0","1","0","0","0","0","0"
"7歳","16","1","3","15","71","5","0","2","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"8歳","17","0","0","14","48","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","8","0","0","7","25","2","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","18","2","0","9","67","4","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"15〜19歳","6","2","0","0","37","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","11","3","1","8","305","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"30〜39歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"40〜49歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","147","44","27","116","1323","107","7","18","28","0","0","2","0","69","4","0","0","3","0","0","0","0","0"
