"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","10","1","1","5","0","0","0","0","0","",""
"中央区","7","4","0","3","0","0","0","0","0","",""
"みなと","8","8","10","3","0","0","3","0","0","",""
"新宿区","32","9","64","26","0","0","13","0","0","",""
"文京","5","0","3","0","0","0","5","0","0","",""
"台東","2","0","0","0","0","0","0","0","0","",""
"墨田区","2","1","2","1","0","0","2","0","0","",""
"江東区","10","2","7","3","1","0","0","0","0","",""
"品川区","8","0","2","4","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","1","4","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","4","0","0","",""
"渋谷区","24","12","8","12","0","0","1","0","0","",""
"中野区","9","0","0","4","0","0","0","0","0","",""
"杉並","11","1","1","2","0","0","2","0","0","",""
"池袋","13","6","5","11","0","0","3","1","0","",""
"北区","1","0","0","1","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","4","0","2","3","0","0","3","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","2","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","2","1","0","",""
"江戸川","5","1","1","0","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","3","1","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","20","2","0","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","153","46","110","78","1","0","61","5","0","",""
