"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","17","11","0","1","1","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","4","3","0","2","2","2"
"中央区","48","3","2","5","10","18","0","7","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","86","13","0","16","31","3","1","2","0","0","1","0","0","0","0","0","0","0","0","1","0","1","6","9","6","0","1","1","1"
"新宿区","76","9","0","13","10","12","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","2","5","11","7","2","2","2","2"
"文京","129","9","0","7","13","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","7","4","1","1","1","1"
"台東","81","7","0","18","13","29","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","85","26","0","9","12","15","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","3","8","5","1","1","1","1"
"江東区","159","10","1","35","51","41","1","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","131","15","1","11","8","22","2","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","108","10","0","11","15","6","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","317","42","0","25","54","110","2","6","0","2","1","1","1","0","0","1","0","0","0","0","0","1","0","21","13","2","1","1","1"
"世田谷","292","29","2","39","87","50","6","18","0","4","0","0","1","0","0","1","0","0","1","0","0","2","5","25","16","2","2","2","2"
"渋谷区","33","6","1","8","3","17","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","3","7","4","1","1","1","1"
"中野区","216","13","0","34","59","44","2","4","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","247","23","0","28","18","32","0","2","0","3","1","0","0","0","0","3","0","0","0","0","0","6","7","17","11","1","2","2","2"
"池袋","67","35","0","2","7","10","1","5","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","262","20","0","41","36","15","0","5","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","163","15","0","29","35","34","0","9","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","280","18","0","18","23","50","1","1","4","1","0","0","0","0","0","1","0","0","0","0","0","1","0","16","10","2","1","1","1"
"練馬区","407","12","0","20","39","43","1","6","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","339","34","0","41","34","59","1","7","0","5","1","0","1","0","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","248","14","0","24","36","13","0","6","0","3","0","0","0","0","0","1","0","0","0","0","0","4","4","13","8","1","1","1","1"
"江戸川","371","19","1","95","85","38","0","2","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","533","40","1","33","54","64","7","8","0","3","1","0","1","0","0","5","0","0","0","0","0","1","19","18","11","2","1","1","1"
"町田市","229","25","0","23","25","25","1","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","170","9","0","7","15","7","1","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","1"
"南多摩","202","14","0","14","23","28","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","382","19","0","9","51","12","1","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","21","14","2","1","1","1"
"多摩府中","848","79","0","48","128","66","6","12","1","7","5","1","2","0","0","0","0","1","0","0","0","15","5","33","21","3","3","3","3"
"多摩小平","558","28","0","52","115","100","4","15","0","3","1","0","1","0","0","3","0","0","0","0","0","2","12","22","14","2","2","2","2"
"島しょ","2","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","7086","607","9","716","1094","967","40","133","7","52","17","8","9","0","0","43","0","1","1","1","0","36","80","417","262","39","25","25","25"
