"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1〜4歳","0","0","0","0","0","0","5","0","0"
"5〜9歳","0","0","0","0","0","0","3","0","1"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","1","2","0","0","1","0","0"
"20〜24歳","25","6","7","17","0","0","0","0","0"
"25〜29歳","18","5","8","14","0","0","1","0","0"
"30〜34歳","21","4","9","12","0","0","1","0","0"
"35〜39歳","21","6","6","9","0","0","0","0","0"
"40〜44歳","15","2","12","12","0","0","3","0","0"
"45〜49歳","5","7","9","6","0","0","1","0","0"
"50〜54歳","4","4","4","1","0","0","3","0","0"
"55〜59歳","3","4","1","1","0","0","0","0","0"
"60〜64歳","2","0","1","6","0","0","1","0","0"
"65〜69歳","0","0","2","0","0","0","4","0","0"
"70歳以上","0","1","3","0","0","0","15","0","1"
"合計","117","39","63","80","0","0","42","0","2"
