"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","5","6","0","0","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","12","16","1","1","129","11","0","3","29","0","1","1","0","0","0","0","0","0","0","0"
"1歳","37","30","3","10","329","31","2","3","30","0","0","6","1","0","0","0","1","0","0","0"
"2歳","53","10","0","11","203","24","1","1","6","0","1","4","1","1","0","0","0","0","0","0"
"3歳","62","6","1","15","147","24","1","0","1","0","0","6","0","0","0","1","0","0","0","0"
"4歳","63","1","3","21","116","17","3","1","1","0","0","20","0","0","0","0","0","0","0","0"
"5歳","76","0","2","25","92","14","1","3","0","0","0","16","2","0","0","0","0","0","0","0"
"6歳","65","0","1","22","87","4","2","4","0","0","0","15","0","0","0","1","0","1","1","0"
"7歳","44","0","1","21","73","5","0","1","0","0","0","10","0","0","0","0","0","0","0","0"
"8歳","46","0","0","19","60","4","0","0","0","0","0","3","0","0","0","0","0","0","1","0"
"9歳","38","0","0","11","62","1","0","3","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","177","0","0","11","145","4","0","2","0","0","1","5","0","0","0","0","0","0","0","0"
"15〜19歳","142","0","0","4","48","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"20〜29歳","231","0","0","12","314","1","0","1","0","3","0","2","0","0","0","0","0","0","0","0"
"30〜39歳","183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50〜59歳","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0"
"60〜69歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1388","69","12","183","1818","142","10","22","67","3","3","91","4","1","1","14","1","1","3","0"
