"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","7","7","24","46","5","15","3","7","5","4","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","2","3","11","26","83","5","0","8","9","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","2","5","6","43","59","3","6","26","6","20","2","1","0","0","4","0","0","0","0","0","0","","","","","",""
"区西部","0","4","10","40","60","7","6","6","8","2","0","1","1","0","3","1","0","0","0","0","0","","","","","",""
"区西北部","5","5","7","40","76","2","2","47","3","4","1","1","1","0","5","0","0","0","0","0","0","","","","","",""
"区東北部","3","4","12","35","88","1","8","7","7","9","1","1","0","0","3","0","0","0","0","1","0","","","","","",""
"区東部","3","3","9","32","116","5","7","3","5","16","3","1","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","3","7","30","1","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","4","6","45","102","6","4","16","11","6","5","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","1","2","16","42","4","2","8","7","3","1","1","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","1","2","12","41","75","1","2","29","9","7","2","1","1","0","1","0","0","1","1","0","0","","","","","",""
"北多摩北部","2","5","7","37","54","3","1","17","4","7","0","1","1","0","0","1","0","0","0","0","1","","","","","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","23","43","92","386","831","43","55","170","79","82","20","10","4","0","19","2","0","2","1","1","1","","","","","",""
