"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","12","1","0","0","5","0","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","5","1","1","1","16","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","19","0","1","12","9","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","8","0","0","1","6","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"台東","2","0","0","2","23","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","15","1","0","1","10","2","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"江東区","33","0","1","5","49","3","3","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","10","0","0","3","13","6","0","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"目黒区","7","0","0","5","6","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","39","0","3","13","57","3","0","2","3","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","54","0","1","11","36","7","0","5","4","0","1","2","0","0","0","0","0","0","1","0","0","1","","","","","",""
"渋谷区","7","0","0","0","8","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"中野区","11","0","0","2","12","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","46","0","2","2","21","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","18","1","0","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","16","0","0","3","12","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","15","3","0","3","5","1","1","0","6","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","12","0","0","5","13","4","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","26","0","3","18","31","1","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","22","0","1","10","20","6","0","1","6","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","23","0","0","0","9","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"江戸川","29","1","1","17","32","5","3","1","2","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","10","1","2","24","43","8","1","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","14","0","0","15","38","3","2","5","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","19","0","0","2","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","19","0","1","15","17","1","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","46","1","0","21","23","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","39","1","0","9","36","4","1","0","7","0","0","1","1","0","0","0","0","0","0","0","0","2","","","","","",""
"多摩小平","36","0","3","10","53","3","0","3","11","0","0","1","2","0","0","1","0","0","0","0","0","1","","","","","",""
"島しょ","7","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","621","11","20","214","624","72","12","33","78","0","4","14","9","0","0","8","0","0","2","0","3","5","","","","","",""
