"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","0","0","1","9","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","5","2","0","102","5","2","0","36","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","5","14","6","141","18","5","2","43","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","1","8","22","100","10","2","0","8","0","1","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","1","1","8","37","139","11","1","2","2","0","2","2","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","6","0","5","55","110","6","2","4","0","0","1","9","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","4","0","5","43","77","12","1","3","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","2","52","56","16","1","1","0","0","0","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","0","37","62","8","0","6","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","1","0","0","29","49","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","2","17","39","3","1","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","4","0","0","36","71","2","0","2","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","6","0","1","4","20","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","3","44","131","2","0","0","0","2","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","41","12","50","383","1106","97","15","20","93","2","10","34","6","1","0","22","0","1","7","0","0","0","0","0","0","0","0","0"
