"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","12","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"中央区","12","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","52","2","1","1","6","3","0","0","1","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"新宿区","80","1","0","0","8","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","28","0","0","2","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","53","0","1","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","41","0","0","1","5","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","83","0","0","1","9","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"品川区","73","0","1","2","13","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","15","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","233","0","2","0","25","6","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","143","0","0","1","22","3","0","0","1","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","37","0","0","0","7","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中野区","75","1","0","2","14","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","143","0","0","4","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","35","0","0","1","8","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","90","0","0","1","3","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","28","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","51","0","0","0","9","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","113","0","0","1","5","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"足立","101","0","0","0","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","110","0","0","0","5","3","2","0","1","0","0","2","0","0","1","0","0","0","0","0","","","","","",""
"江戸川","188","0","0","2","7","2","0","0","1","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","153","2","1","7","25","7","2","0","1","0","0","4","1","0","0","0","0","0","0","0","","","","","",""
"町田市","164","0","0","8","12","7","0","0","1","0","4","6","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","130","0","0","0","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","111","0","0","1","7","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","87","0","0","0","5","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","280","1","0","4","3","2","1","2","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","253","3","2","2","13","3","1","0","3","0","0","8","1","0","0","0","0","0","0","0","","","","","",""
"島しょ","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2993","10","8","42","263","60","17","6","20","1","9","40","4","1","1","2","0","0","1","0","","","","","",""
