"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","474","0","5","11","59","6","1","2","6","0","0","2","1","0","0","0","0","0","1","0","0","3","","","","","",""
"区南部","495","5","4","22","60","1","1","2","2","0","0","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","659","1","3","19","68","5","2","2","6","0","1","4","1","0","0","0","0","0","0","0","0","11","","","","","",""
"区西部","600","4","0","11","76","6","0","2","2","0","0","1","0","0","0","2","0","0","1","0","0","6","","","","","",""
"区西北部","969","1","3","30","72","14","0","0","6","1","0","5","0","0","0","1","0","0","1","0","0","2","","","","","",""
"区東北部","826","1","4","19","55","2","0","1","4","0","0","5","0","0","0","2","0","0","0","0","0","2","","","","","",""
"区東部","795","1","2","34","99","2","0","0","5","0","0","1","0","1","0","0","0","0","1","0","0","6","","","","","",""
"西多摩","310","0","3","6","38","1","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1132","2","3","60","143","7","0","2","12","0","0","9","1","2","0","0","0","0","0","0","0","8","","","","","",""
"北多摩西部","405","0","0","16","39","2","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","823","0","0","10","65","5","2","3","5","0","0","6","1","0","0","0","0","0","1","3","1","9","","","","","",""
"北多摩北部","574","0","2","33","45","1","1","0","9","0","0","3","0","0","0","2","0","0","0","0","0","6","","","","","",""
"島しょ","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","8091","15","29","271","819","52","8","15","60","1","2","43","5","3","0","7","0","0","5","3","1","53","","","","","",""
