"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","6","0"
"1〜4歳","0","0","0","0","0","0","4","21","0"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","2","0","0","0","0","0","1","0","1"
"15〜19歳","23","3","1","8","3","1","1","0","1"
"20〜24歳","46","25","9","17","5","0","3","0","0"
"25〜29歳","59","16","10","22","4","2","5","1","0"
"30〜34歳","27","9","9","23","2","0","1","0","0"
"35〜39歳","23","9","2","10","0","1","5","1","0"
"40〜44歳","9","5","5","6","3","0","4","0","0"
"45〜49歳","7","3","0","3","2","0","4","0","0"
"50〜54歳","7","2","1","5","1","0","4","0","0"
"55〜59歳","6","5","0","0","1","0","12","2","4"
"60〜64歳","2","4","0","1","0","0","19","3","1"
"65〜69歳","2","1","0","1","0","0","18","4","2"
"70歳以上","0","5","0","0","1","0","57","5","3"
"合計","213","87","37","96","22","4","151","44","12"
