"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","2","0","0","0","3","0","0","10","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","6","0","9","6","8","0","34","0","1","56","3","0","2","0","0","0","0","0","0","0","0","0"
"1歳","0","0","7","0","21","16","23","0","12","0","0","192","0","2","2","1","0","0","0","0","0","0","0","0"
"2歳","0","0","9","0","18","18","31","3","0","0","1","181","1","6","0","0","0","0","0","0","0","0","0","0"
"3歳","0","0","4","2","17","15","33","6","1","0","0","129","0","20","1","0","0","0","0","0","1","0","0","0"
"4歳","0","0","11","3","17","15","22","7","0","0","0","115","0","28","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","8","8","20","9","14","9","0","0","0","84","0","36","0","0","0","1","0","0","0","0","0","0"
"6歳","0","0","6","2","13","4","7","7","0","0","1","42","0","20","0","0","0","1","0","0","0","0","0","0"
"7歳","0","0","2","5","12","4","5","1","0","0","0","25","0","9","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","1","6","1","3","8","0","0","0","19","0","6","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","3","10","1","2","1","0","0","0","11","0","4","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","1","16","2","0","1","0","0","0","18","3","10","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","10","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","4"
"20〜29歳","0","0","1","2","54","0","2","3","0","0","0","4","1","6","3","0","0","7","0","0","0","0","0","2"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","3"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","56","27","225","91","151","46","50","0","3","887","9","148","10","1","1","20","0","0","1","0","0","11"
