"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","17","3","2","1","13","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","55","8","0","3","37","0","0","0","1","0","4","1","0","0","0","0","0","0","0","0"
"1歳","0","0","1","1","115","29","1","2","20","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0"
"2歳","0","0","0","4","73","39","4","3","1","0","1","2","0","9","2","0","0","0","0","0","0","0","0","0"
"3歳","0","0","0","7","84","16","0","2","0","0","4","1","2","11","0","1","0","0","0","0","0","0","0","0"
"4歳","0","0","0","17","77","21","2","4","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"5歳","1","0","0","11","56","32","1","4","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","0","6","40","12","0","7","0","0","2","0","2","6","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","7","44","4","1","2","0","1","1","1","0","6","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","2","28","2","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","0","18","1","0","1","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","45","2","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","1","22","0","0","0","0","0","0","2","0","2","0","0","0","1","0","0","0","0","0","0"
"20〜29歳","1","0","0","3","129","2","0","2","0","0","1","2","0","3","2","0","0","2","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","9","0","1","59","803","171","12","33","71","1","9","10","5","74","13","2","0","13","0","0","0","0","0","0"
